id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,fare_amount
id1000210,1,2016-05-18 22:19:52,2016-05-18 22:49:15,1,-73.978698,40.821246,-73.974423,40.702366,N,1763,44.4
id1000211,2,2016-05-04 20:36:50,2016-05-04 21:01:31,2,-74.026064,40.70246,-73.949946,40.772852,N,1481,35.28
id1000212,2,2016-06-22 10:30:20,2016-06-22 10:49:21,1,-73.98319,40.78506,-73.975128,40.757416,N,1141,18.1
id1000213,1,2016-02-02 23:25:37,2016-02-03 00:00:35,2,-73.77964,40.633124,-74.01041,40.745454,N,2098,84.16
id1000214,1,2016-05-19 00:21:28,2016-05-19 00:45:23,1,-73.976827,40.781042,-73.779839,40.641803,N,1435,82.4
id1000215,2,2016-04-05 23:57:44,2016-04-06 00:16:20,5,-73.967863,40.80189,-74.028676,40.708852,N,1116,35.72
id1000216,2,2016-05-06 17:19:47,2016-05-06 17:54:41,1,-73.989461,40.748651,-73.905609,40.823695,N,2094,41.61
id1000217,2,2016-01-20 16:30:21,2016-01-20 16:53:39,1,-73.998303,40.759995,-73.966761,40.788466,N,1398,21.53
id1000218,2,2016-04-21 22:17:03,2016-04-21 22:51:18,1,-73.97057,40.710611,-73.775287,40.638288,N,2055,76.6
id1000219,2,2016-05-13 02:43:20,2016-05-13 02:56:18,1,-74.000534,40.73996,-74.003246,40.666163,N,778,27.56
id1000220,1,2016-03-13 07:20:20,2016-03-13 07:45:01,1,-73.986363,40.802807,-73.972375,40.744573,N,1481,28.02
id1000221,1,2016-01-14 05:44:44,2016-01-14 06:12:07,1,-74.030859,40.731379,-73.772576,40.63422,N,1643,83.74
id1000222,2,2016-04-04 16:35:26,2016-04-04 16:54:40,3,-73.962798,40.77014,-74.013673,40.75493,N,1154,22.72
id1000223,2,2016-01-29 02:38:42,2016-01-29 02:59:39,4,-73.981967,40.686129,-73.868326,40.772604,N,1257,40.84
id1000224,2,2016-04-08 10:44:08,2016-04-08 11:18:49,5,-74.004727,40.796234,-73.881977,40.775644,N,2081,41.05
id1000225,1,2016-04-11 17:34:30,2016-04-11 18:16:53,1,-73.985238,40.68313,-73.783414,40.640088,N,2543,81.7
id1000226,1,2016-05-29 07:13:47,2016-05-29 08:00:04,5,-73.987456,40.748557,-73.770604,40.643407,N,2777,88.9
id1000227,2,2016-05-28 09:53:42,2016-05-28 10:25:58,1,-74.017294,40.733331,-73.783157,40.633595,N,1936,89.98
id1000228,2,2016-01-21 03:53:34,2016-01-21 04:03:31,1,-73.974929,40.747188,-73.982748,40.792058,N,597,17.8
id1000229,1,2016-04-03 10:19:42,2016-04-03 10:35:51,5,-73.976544,40.756433,-74.010307,40.735117,N,969,17.48
id1000230,1,2016-04-19 08:03:36,2016-04-19 08:13:56,1,-73.984933,40.759683,-74.013869,40.76879,N,620,15.83
id1000231,2,2016-06-08 06:43:42,2016-06-08 07:10:23,1,-73.991762,40.700033,-73.863961,40.782053,N,1601,44.24
id1000232,1,2016-05-17 00:18:02,2016-05-17 00:39:41,2,-74.012909,40.65286,-73.933161,40.753016,N,1299,40.61
id1000233,2,2016-06-20 12:09:19,2016-06-20 12:32:33,1,-74.012376,40.713944,-73.954328,40.765155,N,1394,28.51
id1000234,2,2016-01-19 22:06:07,2016-01-19 22:17:40,1,-74.00236,40.709205,-73.991057,40.748539,N,693,17.67
id1000235,1,2016-06-26 02:58:57,2016-06-26 03:19:01,1,-73.777616,40.635868,-73.962393,40.746738,N,1204,77.21
id1000236,2,2016-04-24 18:38:10,2016-04-24 18:48:57,5,-74.004155,40.691463,-73.984496,40.705895,N,647,13.22
id1000237,2,2016-04-03 09:31:42,2016-04-03 10:23:34,2,-73.787555,40.651349,-73.934905,40.870441,N,3112,101.29
id1000238,2,2016-03-01 12:04:33,2016-03-01 12:28:46,1,-73.97364,40.768563,-73.876826,40.777647,N,1453,31.67
id1000239,1,2016-04-20 21:04:02,2016-04-20 21:17:12,6,-73.942244,40.750764,-74.012549,40.74026,N,790,22.45
id1000240,1,2016-04-13 00:00:15,2016-04-13 00:04:37,1,-73.776735,40.648667,-73.795355,40.65301,N,262,33.4
id1000241,2,2016-04-19 22:32:42,2016-04-19 23:11:32,2,-73.785043,40.643234,-73.971,40.73913,N,2330,81.39
id1000242,2,2016-05-07 14:37:59,2016-05-07 14:48:17,1,-73.99134,40.793784,-73.981061,40.758726,N,618,15.93
id1000243,2,2016-06-02 18:57:07,2016-06-02 19:28:38,2,-74.014835,40.724655,-73.946099,40.76927,N,1891,32.85
id1000244,2,2016-05-23 23:16:45,2016-05-23 23:29:10,1,-73.97968,40.747423,-73.974708,40.798501,N,745,21.18
id1000245,2,2016-03-12 09:47:46,2016-03-12 10:07:43,2,-73.868941,40.772289,-74.013854,40.767406,N,1197,38.34
id1000246,1,2016-04-10 05:17:47,2016-04-10 05:28:00,1,-74.005109,40.76456,-73.982143,40.791315,N,613,16.76
id1000247,1,2016-04-11 14:51:44,2016-04-11 15:01:32,1,-74.004095,40.718272,-74.029373,40.716413,N,588,12.33
id1000248,2,2016-03-31 21:53:34,2016-03-31 22:03:00,2,-73.95969,40.75193,-73.973432,40.774528,N,566,14.68
id1000249,1,2016-05-01 06:14:32,2016-05-01 06:20:11,2,-73.986932,40.692409,-73.996604,40.701117,N,339,9.0
id1000250,1,2016-05-16 04:24:13,2016-05-16 04:42:59,2,-73.942461,40.790961,-73.969904,40.686319,N,1126,37.99
id1000251,2,2016-03-16 03:36:03,2016-03-16 03:51:33,5,-73.878621,40.783901,-73.951042,40.708777,N,930,33.65
id1000252,1,2016-01-30 02:27:50,2016-01-30 02:40:10,5,-73.982764,40.710851,-73.979363,40.760967,N,740,20.91
id1000253,1,2016-06-17 21:20:51,2016-06-17 21:27:08,1,-73.978167,40.762189,-73.989926,40.769073,N,377,9.27
id1000254,2,2016-06-01 17:38:38,2016-06-01 18:02:28,1,-73.957035,40.738649,-73.967159,40.786309,N,1430,25.62
id1000255,2,2016-03-16 23:20:24,2016-03-16 23:29:05,1,-73.941206,40.766504,-73.97874,40.764731,N,521,14.64
id1000256,2,2016-06-28 16:53:45,2016-06-28 17:01:43,5,-73.775585,40.637447,-73.781586,40.647936,N,478,33.25
id1000257,2,2016-04-16 06:38:23,2016-04-16 07:00:49,5,-73.990394,40.769172,-74.045549,40.73109,N,1346,25.52
id1000258,2,2016-01-19 00:48:24,2016-01-19 00:52:20,1,-73.938218,40.763121,-73.938833,40.755051,N,236,8.59
id1000259,2,2016-04-14 22:40:59,2016-04-14 23:01:12,1,-74.041038,40.706766,-73.959432,40.677006,N,1213,26.71
id1000260,1,2016-04-24 03:07:36,2016-04-24 03:30:47,1,-73.988969,40.750612,-73.772671,40.657128,N,1391,76.02
id1000261,1,2016-04-21 23:03:53,2016-04-21 23:32:36,2,-73.789343,40.625557,-73.983614,40.76572,N,1723,87.33
id1000262,2,2016-02-27 04:46:01,2016-02-27 05:00:44,1,-73.98316,40.790117,-73.946824,40.763743,N,883,18.71
id1000263,2,2016-03-27 04:49:56,2016-03-27 05:04:18,1,-73.978366,40.716291,-73.867539,40.770018,N,862,33.72
id1000264,2,2016-03-11 08:11:35,2016-03-11 08:45:13,1,-74.003073,40.702547,-73.994889,40.783438,N,2018,36.55
id1000265,2,2016-01-09 07:51:34,2016-01-09 08:20:19,1,-73.996854,40.758754,-73.992555,40.700059,N,1725,28.76
id1000266,2,2016-04-13 00:28:58,2016-04-13 00:38:38,2,-74.011912,40.752686,-73.969708,40.739273,N,580,16.79
id1000267,2,2016-01-14 19:40:35,2016-01-14 20:40:08,1,-73.976462,40.757836,-73.768174,40.64721,N,3573,93.74
id1000268,1,2016-01-22 02:29:30,2016-01-22 02:32:34,1,-73.994827,40.74474,-73.990697,40.752889,N,184,8.17
id1000269,2,2016-05-12 11:31:41,2016-05-12 11:50:07,5,-73.977052,40.771056,-73.95428,40.713798,N,1106,25.36
id1000270,2,2016-02-03 21:04:22,2016-02-03 21:49:04,2,-73.995975,40.731729,-73.788476,40.63711,N,2682,80.52
id1000271,2,2016-01-17 15:37:59,2016-01-17 15:53:55,1,-73.980557,40.764556,-73.969964,40.799306,N,956,19.85
id1000272,1,2016-05-15 21:45:41,2016-05-15 21:52:47,1,-73.970708,40.744445,-73.989177,40.740043,N,426,11.55
id1000273,1,2016-02-05 07:26:57,2016-02-05 07:53:44,1,-74.000387,40.705015,-73.965849,40.806368,N,1607,40.82
id1000274,1,2016-01-05 15:25:02,2016-01-05 16:04:37,2,-73.960366,40.769202,-73.767411,40.645122,N,2375,82.73
id1000275,1,2016-03-03 16:39:08,2016-03-03 17:00:05,1,-73.987568,40.754693,-73.959263,40.802728,N,1257,26.31
id1000276,1,2016-05-19 03:52:16,2016-05-19 04:03:30,1,-73.975956,40.768043,-74.01267,40.735955,N,674,18.62
id1000277,2,2016-03-02 16:00:21,2016-03-02 16:20:17,1,-74.019849,40.712056,-73.981996,40.733799,N,1196,21.81
id1000278,1,2016-06-07 12:02:27,2016-06-07 12:52:26,1,-73.875369,40.783431,-74.015515,40.753215,N,2999,48.68
id1000279,1,2016-03-07 17:10:14,2016-03-07 17:20:37,1,-73.871574,40.784214,-73.873511,40.768022,N,623,13.54
id1000280,2,2016-04-27 04:34:34,2016-04-27 04:40:53,1,-73.954756,40.764175,-73.951538,40.748874,N,379,10.27
id1000281,1,2016-03-16 12:36:52,2016-03-16 12:47:54,1,-73.99774,40.771652,-73.971977,40.741283,N,662,17.39
id1000282,2,2016-04-28 18:43:46,2016-04-28 18:58:08,1,-74.003204,40.798499,-73.953731,40.771226,N,862,22.85
id1000283,2,2016-01-25 17:20:21,2016-01-25 17:24:05,1,-73.979796,40.729733,-73.97904,40.726169,N,224,7.54
id1000284,1,2016-02-05 02:41:46,2016-02-05 02:53:46,1,-73.987272,40.73207,-73.968092,40.784633,N,720,23.09
id1000285,2,2016-01-16 09:35:02,2016-01-16 09:51:12,3,-73.994388,40.740507,-73.985285,40.784454,N,970,20.44
id1000286,1,2016-04-28 23:57:29,2016-04-29 00:14:37,1,-73.985063,40.766673,-73.863591,40.763805,N,1028,32.96
id1000287,2,2016-05-12 19:34:42,2016-05-12 20:24:54,1,-73.960987,40.796081,-73.784774,40.630495,N,3012,88.53
id1000288,1,2016-02-26 18:49:49,2016-02-26 20:04:36,1,-74.041583,40.744628,-73.780008,40.641747,N,4487,101.3
id1000289,2,2016-01-30 22:45:13,2016-01-30 22:55:44,1,-73.965271,40.751259,-73.984585,40.734053,N,631,14.25
id1000290,1,2016-06-17 10:32:17,2016-06-17 11:23:27,1,-73.876199,40.775077,-73.78356,40.63996,N,3070,78.27
id1000291,1,2016-06-08 23:14:15,2016-06-08 23:29:13,1,-73.9729,40.768612,-73.953359,40.809693,N,898,21.35
id1000292,1,2016-05-08 14:09:02,2016-05-08 14:27:02,5,-73.9618,40.676397,-73.954051,40.750449,N,1080,27.74
id1000293,1,2016-01-26 22:59:18,2016-01-26 23:14:25,1,-73.981626,40.812224,-73.972472,40.767155,N,907,21.8
id1000294,2,2016-03-15 10:20:16,2016-03-15 10:59:01,2,-73.873509,40.782422,-73.999166,40.768587,N,2325,41.76
id1000295,2,2016-04-08 14:33:03,2016-04-08 14:54:14,1,-73.996787,40.693163,-74.000188,40.742134,N,1271,24.33
id1000296,1,2016-02-25 10:12:38,2016-02-25 10:41:45,3,-73.944713,40.656745,-74.010674,40.736899,N,1747,38.39
id1000297,2,2016-06-12 03:11:36,2016-06-12 03:40:43,1,-73.775344,40.643315,-73.989517,40.716872,N,1747,75.25
id1000298,2,2016-06-04 01:36:30,2016-06-04 02:09:03,1,-73.776321,40.631815,-73.941495,40.825981,N,1953,92.03
id1000299,2,2016-03-03 12:33:19,2016-03-03 12:50:15,5,-73.931792,40.794718,-73.980512,40.762179,N,1016,22.81
id1000300,2,2016-01-26 02:01:11,2016-01-26 02:23:44,1,-73.78212,40.621282,-74.004388,40.691112,N,1353,82.08
id1000301,2,2016-06-01 15:49:14,2016-06-01 15:55:10,3,-73.990495,40.785674,-73.995854,40.775183,N,356,9.48
id1000302,2,2016-05-05 07:20:35,2016-05-05 07:44:23,1,-73.992126,40.705065,-74.043842,40.716189,N,1428,24.01
id1000303,2,2016-02-04 09:48:58,2016-02-04 10:00:18,1,-73.977062,40.682249,-73.971281,40.664067,N,680,14.82
id1000304,1,2016-04-15 05:40:34,2016-04-15 05:58:09,1,-73.873688,40.776785,-73.995568,40.786569,N,1055,32.71
id1000305,1,2016-03-27 05:01:52,2016-03-27 05:08:11,1,-74.002041,40.713003,-74.000063,40.694669,N,379,11.94
id1000306,1,2016-02-04 07:03:47,2016-02-04 07:24:11,1,-74.017269,40.756714,-73.998518,40.804519,N,1224,25.73
id1000307,1,2016-02-03 10:17:28,2016-02-03 10:42:48,5,-73.936791,40.808354,-73.980267,40.77025,N,1520,26.49
id1000308,2,2016-02-28 01:19:01,2016-02-28 01:40:08,5,-74.007163,40.765618,-73.988207,40.699055,N,1267,28.09
id1000309,2,2016-06-04 04:43:39,2016-06-04 04:57:10,5,-73.996289,40.773922,-73.982542,40.736691,N,811,17.83
id1000310,1,2016-05-13 05:07:37,2016-05-13 05:21:34,1,-74.005609,40.708223,-73.966411,40.780083,N,837,28.78
id1000311,2,2016-03-24 08:01:56,2016-03-24 08:19:30,4,-74.020683,40.720386,-73.999671,40.748518,N,1054,19.33
id1000312,1,2016-03-07 12:42:38,2016-03-07 12:58:14,1,-74.02429,40.73183,-73.982226,40.723588,N,936,18.33
id1000313,2,2016-04-29 01:53:39,2016-04-29 02:05:37,1,-74.010214,40.763162,-73.970232,40.744632,N,718,17.63
id1000314,1,2016-06-12 13:27:29,2016-06-12 13:49:38,1,-73.983531,40.742836,-73.995448,40.644131,N,1329,35.42
id1000315,1,2016-04-28 21:21:21,2016-04-28 21:47:21,1,-73.955574,40.784393,-74.013196,40.740445,N,1560,29.85
id1000316,1,2016-03-27 10:50:31,2016-03-27 11:20:38,1,-73.957184,40.75951,-73.873206,40.780954,N,1807,32.18
id1000317,1,2016-04-07 06:57:56,2016-04-07 07:17:46,1,-73.956596,40.792583,-74.016715,40.705648,N,1190,36.36
id1000318,2,2016-04-15 05:34:53,2016-04-15 05:50:32,1,-73.982366,40.763246,-74.040347,40.748092,N,939,21.25
id1000319,1,2016-05-25 04:39:24,2016-05-25 04:51:04,1,-73.967059,40.737158,-74.005149,40.757629,N,700,18.01
id1000320,1,2016-06-01 23:50:14,2016-06-02 00:08:33,5,-73.953858,40.652991,-74.005214,40.782188,N,1099,44.45
id1000321,1,2016-02-28 21:29:38,2016-02-28 21:48:01,1,-74.006893,40.710652,-73.875396,40.765466,N,1103,38.67
id1000322,2,2016-03-17 22:43:28,2016-03-17 23:46:50,2,-73.982472,40.738798,-73.787862,40.638675,N,3802,91.25
id1000323,1,2016-04-18 18:41:34,2016-04-18 18:57:27,1,-74.005336,40.675807,-73.994106,40.707446,N,953,18.96
id1000324,2,2016-01-03 20:45:35,2016-01-03 21:13:31,1,-73.866933,40.769725,-73.983839,40.667327,N,1676,47.59
id1000325,1,2016-06-22 21:05:52,2016-06-22 21:52:29,2,-73.995107,40.803785,-73.781442,40.634223,N,2797,103.11
id1000326,2,2016-03-06 07:12:49,2016-03-06 08:05:24,1,-73.777969,40.641059,-74.001931,40.760971,N,3155,88.63
id1000327,2,2016-05-18 13:12:59,2016-05-18 13:42:39,1,-74.001789,40.708744,-73.964618,40.774163,N,1780,32.33
id1000328,1,2016-06-11 01:05:56,2016-06-11 01:36:49,1,-74.006652,40.795017,-73.770608,40.639731,N,1853,92.34
id1000329,2,2016-05-11 06:42:51,2016-05-11 07:13:15,1,-73.967157,40.760309,-73.793171,40.637214,N,1824,76.83
id1000330,2,2016-03-22 03:26:00,2016-03-22 03:44:57,2,-73.941324,40.791493,-74.015579,40.778408,N,1137,24.23
id1000331,2,2016-01-29 14:31:10,2016-01-29 14:44:31,2,-74.024422,40.764457,-74.006186,40.733101,N,801,16.05
id1000332,1,2016-02-09 22:08:05,2016-02-09 22:30:55,1,-73.974094,40.789939,-74.032683,40.713669,N,1370,33.39
id1000333,1,2016-01-14 11:31:21,2016-01-14 11:52:02,1,-73.876661,40.773752,-74.014549,40.748982,N,1241,38.07
id1000334,2,2016-03-24 07:27:02,2016-03-24 07:55:00,1,-74.003277,40.778942,-73.985392,40.747389,N,1678,22.5
id1000335,2,2016-03-03 10:04:48,2016-03-03 10:19:02,5,-73.981521,40.751333,-73.965918,40.730071,N,854,16.86
id1000336,2,2016-01-18 23:13:15,2016-01-18 23:26:27,5,-73.995948,40.75628,-74.015876,40.711973,N,792,21.64
id1000337,2,2016-02-15 20:27:14,2016-02-15 20:44:08,1,-73.951581,40.802132,-73.981561,40.745722,N,1014,25.08
id1000338,2,2016-04-28 23:00:12,2016-04-28 23:14:05,2,-73.960551,40.754919,-74.010494,40.717683,N,833,21.78
id1000339,2,2016-04-12 00:11:09,2016-04-12 00:39:05,1,-73.973204,40.681229,-74.000753,40.819463,N,1676,48.15
id1000340,1,2016-02-04 01:53:39,2016-02-04 02:08:18,3,-74.003777,40.803769,-73.994218,40.76145,N,879,21.33
id1000341,1,2016-04-19 07:25:03,2016-04-19 08:29:23,1,-73.967224,40.727465,-73.776402,40.645021,N,3860,88.71
id1000342,1,2016-03-31 19:11:16,2016-03-31 20:14:24,1,-73.773268,40.642433,-73.882532,40.771416,N,3788,80.07
id1000343,1,2016-04-22 20:55:13,2016-04-22 21:22:13,1,-74.061796,40.695231,-73.979638,40.761479,N,1620,36.31
id1000344,1,2016-03-30 04:03:07,2016-03-30 04:59:01,1,-73.768181,40.625019,-73.896502,40.776112,N,3354,85.77
id1000345,2,2016-05-04 14:50:55,2016-05-04 15:19:03,1,-73.777032,40.646969,-73.874244,40.771115,N,1688,66.39
id1000346,2,2016-04-05 21:47:16,2016-04-05 22:03:47,4,-73.982734,40.723647,-73.958051,40.757969,N,991,21.32
id1000347,2,2016-01-16 20:21:21,2016-01-16 20:40:12,1,-74.020358,40.765915,-73.944366,40.834485,N,1131,33.01
id1000348,2,2016-05-05 03:19:18,2016-05-05 03:35:20,5,-73.979949,40.681907,-73.964243,40.74454,N,962,25.46
id1000349,2,2016-03-21 19:19:49,2016-03-21 19:34:13,1,-73.978761,40.761206,-73.962631,40.739147,N,864,16.32
id1000350,1,2016-02-22 12:33:37,2016-02-22 12:58:40,1,-73.947948,40.767289,-73.872539,40.786129,N,1503,26.96
id1000351,2,2016-06-20 16:05:18,2016-06-20 16:19:25,1,-74.011976,40.761233,-73.979862,40.740227,N,847,16.7
id1000352,2,2016-02-14 06:22:19,2016-02-14 06:28:55,2,-73.999788,40.747682,-74.001534,40.739413,N,396,10.32
id1000353,2,2016-04-07 05:00:42,2016-04-07 05:19:00,1,-73.999429,40.726909,-73.967905,40.779145,N,1098,24.85
id1000354,1,2016-01-16 14:28:46,2016-01-16 14:44:46,1,-74.0118,40.723069,-73.957267,40.725209,N,960,19.92
id1000355,2,2016-04-26 16:04:57,2016-04-26 16:25:09,1,-74.032277,40.711884,-74.008343,40.738959,N,1212,20.82
id1000356,2,2016-01-02 17:12:04,2016-01-02 17:56:37,1,-73.778592,40.644616,-73.983964,40.733695,N,2673,78.7
id1000357,2,2016-05-11 02:19:50,2016-05-11 02:49:38,2,-73.78574,40.635516,-74.023964,40.679457,Y,1788,80.21
id1000358,1,2016-03-23 00:23:26,2016-03-23 00:36:34,1,-74.021568,40.722689,-73.968798,40.757964,N,788,23.01
id1000359,1,2016-05-14 07:18:40,2016-05-14 07:47:44,1,-73.988119,40.709219,-73.764767,40.631242,N,1744,76.99
id1000360,2,2016-05-07 10:57:30,2016-05-07 11:18:56,1,-73.984831,40.671444,-73.996439,40.749253,N,1286,32.41
id1000361,2,2016-06-11 20:36:39,2016-06-11 20:50:31,2,-73.987117,40.7743,-73.98618,40.739038,N,832,18.22
id1000362,1,2016-04-09 13:12:20,2016-04-09 13:19:27,1,-74.009009,40.713369,-73.999788,40.697801,Y,427,11.41
id1000363,1,2016-05-24 22:36:42,2016-05-24 22:52:09,1,-73.986416,40.747108,-73.935653,40.760325,N,927,20.37
id1000364,2,2016-02-02 11:21:11,2016-02-02 11:29:54,1,-73.968304,40.791493,-74.003672,40.785744,N,523,13.13
id1000365,2,2016-02-06 13:05:13,2016-02-06 13:41:30,5,-74.026669,40.734743,-73.785398,40.627294,N,2177,89.99
id1000366,2,2016-06-22 18:20:03,2016-06-22 19:12:27,2,-73.76942,40.645074,-73.974346,40.780604,N,3144,98.13
id1000367,1,2016-01-07 21:40:55,2016-01-07 21:55:14,1,-73.942183,40.763214,-73.987274,40.780692,N,859,20.35
id1000368,1,2016-04-19 09:27:51,2016-04-19 10:00:13,1,-74.00099,40.756981,-73.924201,40.678464,N,1942,40.3
id1000369,1,2016-05-27 08:47:34,2016-05-27 09:18:53,1,-73.871229,40.778939,-73.973252,40.706003,N,1879,40.32
id1000370,2,2016-03-02 14:11:26,2016-03-02 14:45:29,1,-73.792922,40.653784,-73.951439,40.78516,N,2043,75.89
id1000371,2,2016-03-25 11:37:04,2016-03-25 11:41:44,2,-73.979135,40.776412,-73.96687,40.778074,N,280,9.21
id1000372,1,2016-03-28 19:30:56,2016-03-28 19:53:13,1,-73.969873,40.776559,-73.970876,40.716876,N,1337,27.65
id1000373,1,2016-04-21 20:38:53,2016-04-21 21:01:29,1,-74.007956,40.759308,-73.990184,40.704325,N,1356,27.05
id1000374,1,2016-04-30 03:39:12,2016-04-30 03:54:30,1,-73.9852,40.73658,-73.953477,40.787509,N,918,23.78
id1000375,2,2016-04-07 06:45:05,2016-04-07 06:58:57,4,-73.982948,40.729879,-74.00568,40.759315,N,832,18.19
id1000376,1,2016-01-17 12:53:35,2016-01-17 13:15:38,1,-73.914772,40.684468,-73.87976,40.777055,N,1323,35.29
id1000377,2,2016-06-26 10:36:34,2016-06-26 11:03:41,1,-73.962545,40.72529,-73.770333,40.628242,N,1627,80.23
id1000378,2,2016-02-04 14:38:55,2016-02-04 14:54:23,1,-73.979062,40.747962,-74.018027,40.703678,N,928,22.59
id1000379,1,2016-06-06 04:04:58,2016-06-06 04:21:41,1,-73.979601,40.790588,-73.984844,40.705623,N,1003,31.3
id1000380,1,2016-01-05 03:03:52,2016-01-05 03:18:54,2,-74.0046,40.698396,-73.949019,40.758366,N,902,28.24
id1000381,1,2016-04-23 09:42:20,2016-04-23 10:05:18,2,-73.958843,40.675989,-73.991106,40.802373,N,1378,43.39
id1000382,2,2016-05-19 08:27:57,2016-05-19 09:50:29,1,-73.791492,40.652564,-74.008454,40.750488,N,4952,97.31
id1000383,2,2016-02-07 20:09:27,2016-02-07 20:41:06,1,-74.046646,40.726504,-73.883142,40.770894,N,1899,48.18
id1000384,2,2016-03-09 07:59:58,2016-03-09 08:07:55,2,-74.008419,40.75187,-73.994871,40.747954,N,477,10.64
id1000385,1,2016-04-21 19:03:38,2016-04-21 20:01:13,5,-73.909753,40.808389,-73.957902,40.703168,N,3455,53.21
id1000386,1,2016-03-24 17:50:13,2016-03-24 18:17:32,1,-73.946946,40.798876,-73.996736,40.695994,N,1639,41.69
id1000387,1,2016-06-19 17:15:02,2016-06-19 17:33:32,2,-73.975943,40.713912,-73.985592,40.755356,N,1110,22.17
id1000388,2,2016-05-27 06:30:44,2016-05-27 06:39:49,2,-73.963285,40.770784,-73.979099,40.744503,N,545,14.18
id1000389,2,2016-01-26 15:35:14,2016-01-26 16:03:58,1,-73.875271,40.775655,-73.99324,40.697593,N,1724,42.55
id1000390,2,2016-02-27 12:26:50,2016-02-27 12:53:05,3,-73.970961,40.753919,-74.015284,40.691575,N,1575,30.53
id1000391,2,2016-04-23 02:34:47,2016-04-23 03:06:36,1,-73.977798,40.757703,-73.77463,40.638617,N,1909,81.51
id1000392,2,2016-02-16 17:10:51,2016-02-16 17:20:06,1,-73.978197,40.738037,-73.986963,40.72768,N,555,11.66
id1000393,2,2016-06-15 08:25:43,2016-06-15 08:55:05,1,-73.955955,40.758001,-73.999313,40.7978,N,1762,27.11
id1000394,1,2016-05-05 12:20:09,2016-05-05 12:42:41,1,-73.987415,40.758949,-73.952798,40.67515,N,1352,33.14
id1000395,2,2016-01-09 20:26:03,2016-01-09 20:48:48,1,-74.001749,40.742144,-73.918678,40.842127,N,1365,41.28
id1000396,1,2016-03-18 02:56:17,2016-03-18 03:27:41,1,-73.766717,40.638866,-73.989316,40.741283,N,1884,84.32
id1000397,2,2016-03-12 18:11:57,2016-03-12 18:30:47,1,-73.992696,40.75545,-74.005932,40.701653,N,1130,23.95
id1000398,2,2016-02-13 17:40:18,2016-02-13 17:59:36,1,-74.017063,40.688393,-73.999663,40.729887,N,1158,21.54
id1000399,2,2016-02-28 00:10:02,2016-02-28 00:20:13,1,-74.017533,40.723918,-74.03503,40.701189,N,611,15.09
id1000400,1,2016-04-08 01:22:08,2016-04-08 01:30:48,1,-73.969195,40.743188,-74.007972,40.747563,N,520,15.72
id1000401,1,2016-02-28 02:09:22,2016-02-28 02:25:08,1,-74.006481,40.653135,-73.985631,40.783486,N,946,42.62
id1000402,1,2016-03-20 07:25:06,2016-03-20 07:57:05,1,-73.772975,40.633672,-73.996606,40.732844,N,1919,83.76
id1000403,2,2016-01-13 07:21:30,2016-01-13 07:52:06,5,-74.014922,40.762169,-73.959058,40.786998,N,1836,28.49
id1000404,2,2016-03-09 11:40:30,2016-03-09 11:59:16,5,-73.930194,40.793398,-73.973571,40.757519,N,1126,23.25
id1000405,2,2016-05-11 09:27:18,2016-05-11 10:06:05,1,-73.874408,40.767199,-74.009984,40.690347,N,2327,49.56
id1000406,2,2016-03-29 09:26:01,2016-03-29 10:08:30,1,-73.949742,40.769186,-74.037688,40.686503,N,2549,45.59
id1000407,1,2016-03-02 19:10:12,2016-03-02 19:40:40,2,-73.867208,40.776393,-73.985183,40.78469,N,1828,36.82
id1000408,1,2016-04-30 22:55:08,2016-04-30 23:23:31,2,-73.992619,40.73972,-73.9332,40.80208,N,1703,32.3
id1000409,1,2016-01-27 00:30:24,2016-01-27 00:57:34,1,-73.935372,40.818575,-73.972223,40.739323,N,1630,35.36
id1000410,2,2016-06-18 11:34:21,2016-06-18 12:04:29,1,-73.979833,40.81624,-73.989108,40.74589,N,1808,32.22
id1000411,1,2016-06-28 22:25:35,2016-06-28 22:44:06,5,-73.989689,40.806198,-73.98584,40.75272,N,1111,24.27
id1000412,1,2016-04-05 07:00:19,2016-04-05 07:22:10,4,-73.953185,40.755851,-73.988387,40.706881,N,1311,27.65
id1000413,1,2016-05-18 01:46:18,2016-05-18 02:19:10,3,-73.879292,40.782613,-73.987557,40.668088,N,1972,50.44
id1000414,1,2016-01-03 07:38:46,2016-01-03 07:43:39,1,-73.951083,40.76042,-73.940187,40.765914,N,293,8.94
